year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,tags,total_sqft,building_ratio
1978,0,1,4,2,single_family,14375.0,2457.0,258000.0,Little Rock,Arkansas,"['community_outdoor_space', 'fireplace', 'single_story']",16832.0,0.1709217391304348
1920,0,2,3,1,single_family,6970.0,1428.0,39900.0,Little Rock,Arkansas,"['community_outdoor_space', 'hardwood_floors', 'recreation_facilities', 'basement', 'two_or_more_stories']",8398.0,0.2048780487804878
1964,0,1,3,2,single_family,6534.0,999.0,75000.0,Little Rock,Arkansas,"['carport', 'hardwood_floors', 'single_story', 'fenced_yard', 'rental_property', 'new_roof', 'shopping', 'fixer_upper']",7533.0,0.15289256198347106
2014,3,1,4,4,single_family,131987.0,3529.0,615000.0,Little Rock,Arkansas,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'energy_efficient', 'fireplace', 'hardwood_floors', 'spa_or_hot_tub', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'storm_shelter', 'master_suite', 'rental_property', 'big_lot', 'smart_homes', 'shopping']",135516.0,0.026737481721684712
2006,2,2,4,3,single_family,10019.0,2569.0,388000.0,Little Rock,Arkansas,"['community_outdoor_space', 'community_park', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'lake_view', 'recreation_facilities', 'tennis_court', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'basement', 'big_yard', 'new_roof', 'shopping']",12588.0,0.2564128156502645
2015,2,2,5,5,single_family,6098.0,3314.0,1150000.0,Little Rock,Arkansas,"['community_outdoor_space', 'energy_efficient', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'exposed_brick']",9412.0,0.5434568711052804
1943,0,1,3,2,single_family,7405.0,1384.0,305000.0,Little Rock,Arkansas,"['community_park', 'community_tennis_court', 'hardwood_floors', 'recreation_facilities', 'tennis_court', 'single_story', 'tennis']",8789.0,0.18690074274139096
1983,0,1,1,1,condos,1133.0,1111.0,287000.0,Sandy Springs,Georgia,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'single_story', 'rental_property', 'park', 'trails', 'maintenance', 'shopping']",2244.0,0.9805825242718447
2006,2,2,3,3,single_family,5663.0,2400.0,330000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",8063.0,0.4238036376478898
1956,0,0,0,0,land,64992.0,0.0,270000.0,Atlanta,Georgia,"['cul_de_sac', 'river_view', 'view', 'water_view', 'big_lot', 'new_roof', 'shopping']",64992.0,0.0
1966,0,1,2,1,condos,4356.0,792.0,154000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'ensuite', 'lake']",5148.0,0.18181818181818182
2005,0,1,2,2,condos,1045.0,1059.0,350000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'floor_plan']",2104.0,1.0133971291866029
2002,1,2,3,3,townhomes,2178.0,1507.0,225900.0,Atlanta,Georgia,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'master_bedroom', 'clubhouse', 'tennis', 'shopping']",3685.0,0.6919191919191919
1945,0,1,4,2,single_family,5314.0,1373.0,188000.0,Atlanta,Georgia,"['corner_lot', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'farm', 'investment_opportunity']",6687.0,0.25837410613473843
1956,0,1,4,2,single_family,13068.0,2046.0,642500.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story']",15114.0,0.15656565656565657
1937,0,1,3,2,single_family,10193.0,1448.0,325000.0,Hapeville,Georgia,"['central_air', 'central_heat', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'views']",11641.0,0.14205827528696163
2018,2,3,6,5,single_family,9583.0,5526.0,620000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'media_room', 'ensuite']",15109.0,0.5766461442137117
1940,0,1,1,1,condos,601.0,581.0,247400.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'updated_kitchen', 'high_ceiling']",1182.0,0.9667221297836939
1950,0,1,3,1,single_family,12023.0,920.0,135000.0,Atlanta,Georgia,"['hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'fixer_upper']",12943.0,0.07652000332695667
2014,2,3,3,4,townhomes,1002.0,2140.0,585000.0,Sandy Springs,Georgia,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'high_ceiling', 'media_room', 'tennis', 'shopping']",3142.0,2.1357285429141717
1983,2,3,2,3,condos,1363.0,1364.0,230000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",2727.0,1.0007336757153338
1965,1,1,1,1,condos,784.0,786.0,220000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'guest_parking', 'farm']",1570.0,1.0025510204081634
1926,2,3,4,5,single_family,74052.0,4569.0,1915000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'big_lot', 'golf_course']",78621.0,0.061699886566196724
2005,0,2,3,3,townhomes,1307.0,1529.0,200000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'gated_community', 'security']",2836.0,1.1698546289211935
1979,2,1,5,5,single_family,19689.0,5465.0,1375000.0,Sandy Springs,Georgia,"['central_air', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'swimming_pool', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'medicalcare']",25154.0,0.2775661536898776
2019,2,3,3,4,townhomes,1307.0,0.0,710000.0,Sandy Springs,Georgia,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1307.0,0.0
2005,0,1,3,2,single_family,7231.0,1300.0,200000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'laundry_room', 'view', 'single_story', 'modern_kitchen', 'shopping']",8531.0,0.17978149633522333
2021,2,2,4,5,single_family,13068.0,5702.0,1410000.0,Atlanta,Georgia,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'shopping']",18770.0,0.43633302724211814
2010,3,1,1,2,condos,0.0,1315.0,670000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'guest_parking', 'elevator', 'views', 'shopping']",1315.0,0.3272722368594926
2019,2,3,3,4,townhomes,1307.0,2740.0,710000.0,Sandy Springs,Georgia,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4047.0,2.0964039785768938
1999,2,3,4,4,townhomes,1124.0,2172.0,530000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'floor_plan', 'gated_community', 'security', 'shopping']",3296.0,1.9323843416370108
1963,0,3,2,2,condos,932.0,1256.0,210000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_security_features', 'corner_lot', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'swimming_pool', 'two_or_more_stories', 'park', 'fixer_upper']",2188.0,1.3476394849785407
1920,0,1,0,0,multi_family,11252.0,0.0,410000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_tennis_court', 'hardwood_floors', 'recreation_facilities', 'single_story', 'rental_property', 'shopping']",11252.0,0.0
1980,0,2,5,3,single_family,17424.0,0.0,565000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'two_or_more_stories']",17424.0,0.0
2017,3,2,2,3,condos,2570.0,2569.0,2600000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'elevator', 'ensuite', 'smart_homes', 'groundscare']",5139.0,0.9996108949416342
2003,0,2,3,3,townhomes,2178.0,1364.0,240000.0,Atlanta,Georgia,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'gourmet_kitchen', 'master_suite', 'park', 'shopping']",3542.0,0.6262626262626263
2010,2,1,3,3,condos,1699.0,1700.0,705000.0,Atlanta,Georgia,"['central_air', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'clubhouse', 'park', 'golf_course', 'tennis', 'views', 'medicalcare', 'shopping']",3399.0,1.0005885815185402
2009,0,3,3,3,condos,2526.0,2574.0,1400000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'elevator', 'ensuite', 'golf_course']",5100.0,1.0190023752969122
1920,0,1,2,1,single_family,4356.0,1086.0,420000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'fenced_yard', 'front_porch', 'new_roof']",5442.0,0.2493112947658402
2008,2,1,2,2,condos,8930.0,1363.0,390000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'master_bathroom', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'master_suite', 'shopping']",10293.0,0.15263157894736842
2016,0,2,3,3,single_family,0.0,1694.0,340000.0,Atlanta,Georgia,"['dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'ensuite']",1694.0,0.3272722368594926
2003,1,2,3,3,townhomes,1307.0,1600.0,250000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'tennis_court', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'ensuite', 'gated_community', 'trails', 'hoa', 'groundscare', 'security', 'shopping']",2907.0,1.224177505738332
1950,0,1,3,1,single_family,9757.0,936.0,89500.0,Atlanta,Georgia,"['community_outdoor_space', 'fireplace', 'laundry_room', 'recreation_facilities', 'single_story', 'fixer_upper']",10693.0,0.0959311263708107
1987,0,1,3,3,condos,3206.0,3206.0,1180000.0,Atlanta,Georgia,"['city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_spa_or_hot_tub', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'basement', 'floor_plan', 'wine_cellar', 'elevator', 'park']",6412.0,1.0
1981,0,2,3,3,townhomes,1917.0,1900.0,525000.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'ensuite', 'shopping']",3817.0,0.99113197704747
1950,0,2,4,2,single_family,8834.0,1849.0,467500.0,Atlanta,Georgia,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'rental_property']",10683.0,0.20930495811636857
1961,0,1,2,1,condos,1002.0,840.0,305000.0,Atlanta,Georgia,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'single_story', 'community_swimming_pool', 'playground', 'tennis', 'trails', 'hoa', 'shopping']",1842.0,0.8383233532934131
2018,0,2,4,3,townhomes,1080.0,1368.0,226000.0,Atlanta,Georgia,"['community_security_features', 'forced_air', 'laundry_room', 'two_or_more_stories']",2448.0,1.2666666666666666
1964,2,2,5,5,single_family,25265.0,3791.0,988750.0,Atlanta,Georgia,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'outdoor_kitchen', 'master_bedroom', 'ensuite', 'farm', 'ranch']",29056.0,0.15004947555907383
1950,0,1,2,1,single_family,4704.0,4704.0,127000.0,Indianapolis,Indiana,"['central_air', 'fireplace', 'forced_air', 'single_story', 'updated_kitchen', 'fenced_yard', 'park']",9408.0,1.0
1956,2,1,2,1,single_family,6534.0,998.0,231650.0,Indianapolis,Indiana,"['central_air', 'community_spa_or_hot_tub', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'shopping', 'fixer_upper']",7532.0,0.15273951637588
1973,2,2,3,2,condos,6970.0,1300.0,140000.0,Indianapolis,Indiana,"['central_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'master_bedroom', 'tennis_court', 'playground', 'tennis', 'maintenance', 'shopping']",8270.0,0.18651362984218078
1993,2,1,3,2,single_family,7405.0,1926.0,269000.0,Indianapolis,Indiana,"['central_air', 'community_golf', 'community_spa_or_hot_tub', 'dining_room', 'fireplace', 'forced_air', 'golf_course_view', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch', 'clubhouse', 'golf_course']",9331.0,0.2600945307224848
